District Name,Serial No:,BLOCK NAME,VILLAGE NAME,SHG NAME,FORMATION DATE,TOTAL COUNT MEMBER
BEGUSARAI,355,Khudaband,Bariarpur,Aman,01-Oct-15,11
BEGUSARAI,356,Khudaband,Bariarpur,Nutan,18-Nov-15,12
BEGUSARAI,357,Khudaband,Bariarpur,Maa Lakshmi,27-Jul-15,12
BEGUSARAI,358,Khudaband,Bariarpur,Mata,28-Jul-15,12
BEGUSARAI,359,Khudaband,Bariarpur,Juhi,29-Jul-15,11
BEGUSARAI,360,Khudaband,Bariarpur,Jay Hanuman,30-Jul-15,12
BEGUSARAI,361,Khudaband,Bariarpur,Roji,12-Oct-15,12
BEGUSARAI,362,Khudaband,Bara,Asha,25-Dec-17,11
BEGUSARAI,363,Khudaband,Bariarpur,Ansh,13-Oct-15,12
BEGUSARAI,364,Khudaband,Bariarpur,Vandana,27-Jul-15,11
BEGUSARAI,365,Khudaband,Bariarpur,Varsha,24-Jul-15,11
BEGUSARAI,366,Khudaband,Bariarpur,Maa,03-Jun-15,12
BEGUSARAI,367,Khudaband,Bariarpur,Anuradha,01-Oct-15,11
BEGUSARAI,368,Khudaband,Bariarpur,Kajal,13-Jul-15,10
BEGUSARAI,369,Khudaband,Bariarpur,Raj,30-Jul-15,11
BEGUSARAI,370,Khudaband,Bariarpur,Bolbam,07-Jul-15,10
BEGUSARAI,371,Khudaband,Bariarpur,Seeta,05-Aug-14,14
BEGUSARAI,372,Khudaband,Bariarpur,Khushi,07-Jul-15,12
BEGUSARAI,373,Khudaband,Bariarpur,Kali,04-Sep-15,10
BEGUSARAI,374,Khudaband,Bariarpur,Sri,10-Jan-17,11
BEGUSARAI,375,Khudaband,Bariarpur,Vishnu,21-Jul-15,12
BEGUSARAI,376,Khudaband,Bariarpur,Madhu,01-Jan-16,14
BEGUSARAI,377,Khudaband,Bariarpur,Tulsi,27-May-15,12
BEGUSARAI,378,Khudaband,Bariarpur,Bhavani,29-Jul-15,11
BEGUSARAI,379,Khudaband,Bariarpur,Abdul Rashid,30-Oct-15,12
BEGUSARAI,380,Khudaband,Bariarpur,Gauri,30-Sep-15,10
BEGUSARAI,381,Khudaband,Bariarpur,Mausam,22-Jul-15,13
BEGUSARAI,382,Khudaband,Bariarpur,Rani,12-Aug-15,10
BEGUSARAI,383,Khudaband,Bariarpur,Hajrat,30-Sep-15,12
BEGUSARAI,384,Khudaband,Meghaul,Gauri,01-Aug-16,11
BEGUSARAI,385,Khudaband,Meghaul,Shubh,03-Mar-17,10
BEGUSARAI,386,Khudaband,Meghaul,Pushpa,23-Jul-16,12
BEGUSARAI,387,Khudaband,Khodawand,Archana,01-Jul-16,12
BEGUSARAI,388,Khudaband,Khodawand,Khush Dil,02-Jul-16,15
BEGUSARAI,389,Khudaband,Khodawand,Sakshi,25-Jun-16,13
BEGUSARAI,390,Khudaband,Khodawand,Upasana,08-Jul-16,12
BEGUSARAI,391,Khudaband,Khodawand,Bhawna,04-Jul-16,14
BEGUSARAI,392,Khudaband,Khodawand,Aradhana,27-Jun-16,14
BEGUSARAI,393,Khudaband,Khodawand,Pushpa,02-Jul-16,12
BEGUSARAI,394,Khudaband,Khodawand,Shanti,27-Jun-16,14
BEGUSARAI,395,Khudaband,Khodawand,Gulab,05-Jul-16,12
BEGUSARAI,396,Khudaband,Khodawand,Chandani,30-Jun-16,14
BEGUSARAI,397,Khudaband,Khodawand,Chandi,25-Jun-16,11
BEGUSARAI,398,Khudaband,Khodawand,Kamla031120,03-Nov-15,12
BEGUSARAI,399,Khudaband,Chak Jaddu,Shardha,11-Sep-16,12
BEGUSARAI,400,Khudaband,Khodawand,Ritu,26-Sep-15,11
BEGUSARAI,401,Khudaband,Bariarpur,Genda,16-May-19,11
BEGUSARAI,402,Khudaband,Meghaul,Krishna,09-Feb-15,12
BEGUSARAI,403,Khudaband,Meghaul,Kartik,04-Sep-17,10
BEGUSARAI,404,Khudaband,Meghaul,Aradhiya,28-Jan-17,11
BEGUSARAI,405,Khudaband,Chak Jaddu,Aradhana,12-Sep-16,10
BEGUSARAI,406,Khudaband,Chak Jaddu,Sharda,09-Jan-15,11
BEGUSARAI,407,Khudaband,Khodawand,Vishnu,20-Mar-14,21
BEGUSARAI,408,Khudaband,Bariarpur,Satish221220,22-Dec-16,11
BEGUSARAI,409,Khudaband,Meghaul,Chameli,11-Dec-16,11
BEGUSARAI,410,Khudaband,Meghaul,Satguru,02-Sep-16,12
BEGUSARAI,411,Khudaband,Meghaul,Jyoti,02-Feb-17,10
BEGUSARAI,412,Khudaband,Meghaul,Chahat,09-Feb-17,11
BEGUSARAI,413,Khudaband,Meghaul,Kaveri,13-Feb-17,11
BEGUSARAI,414,Khudaband,Bariarpur,Phul,25-Dec-16,11
BEGUSARAI,415,Khudaband,Phaphot,Gangotri,12-Nov-19,12
BEGUSARAI,416,Khudaband,Bariarpur,Nayan,06-Oct-15,10
BEGUSARAI,417,Khudaband,Bariarpur,Durgesh,18-Jul-15,10
BEGUSARAI,418,Khudaband,Bariarpur,Lakshmi Mata,06-Apr-15,11
BEGUSARAI,419,Khudaband,Bariarpur,Mala1806201,18-Jun-15,11
BEGUSARAI,420,Khudaband,Bariarpur,Kali,28-Jul-16,10
BEGUSARAI,421,Khudaband,Meghaul,Hariganga,02-Jul-19,12
BEGUSARAI,422,Khudaband,Bariarpur,Suraj,28-Jul-16,10
BEGUSARAI,423,Khudaband,Chak Jaddu,Bhakti,13-Sep-16,10
BEGUSARAI,424,Khudaband,Chak Jaddu,Sant19/07/20,19-Jul-17,14
BEGUSARAI,425,Khudaband,Chak Jaddu,Puja,19-Sep-14,12
BEGUSARAI,426,Khudaband,Khodawand,Suraj,20-Mar-14,10
BEGUSARAI,427,Khudaband,Bariarpur,Ajad,08-Aug-19,10
BEGUSARAI,428,Khudaband,Bara,Mahesh,10-Sep-17,11
BEGUSARAI,429,Khudaband,Bara,Shivmata,09-Dec-17,11
BEGUSARAI,430,Khudaband,Bara,Arhul,10-Aug-18,11
BEGUSARAI,431,Khudaband,Bara,Kiran,10-Sep-15,11
BEGUSARAI,432,Khudaband,Bara,Gaumata,12-Sep-17,11
BEGUSARAI,433,Khudaband,Mirzapur,Peer,08-Oct-14,11
BEGUSARAI,434,Khudaband,Bara,Riya,15-Sep-17,10
BEGUSARAI,435,Khudaband,Bara,Kanchan,21-Sep-17,10
BEGUSARAI,436,Khudaband,Bara,Kala,23-Sep-17,12
BEGUSARAI,437,Khudaband,Bara,Tara,11-Dec-17,11
BEGUSARAI,438,Khudaband,Bara,Vaishnavi,14-Oct-14,12
BEGUSARAI,439,Khudaband,Bara,Parvati,17-Oct-14,12
BEGUSARAI,440,Khudaband,Bara,Balaji,18-Dec-14,11
BEGUSARAI,441,Khudaband,Phaphot,Shiv ganga,08-Oct-17,10
BEGUSARAI,442,Khudaband,Phaphot,Brahm,04-Aug-16,11
BEGUSARAI,443,Khudaband,Phaphot,Gunjan,10-Jul-16,10
BEGUSARAI,444,Khudaband,Phaphot,Shubh,02-Aug-16,12
BEGUSARAI,445,Khudaband,Phaphot,Chaman,27-Dec-17,12
BEGUSARAI,446,Khudaband,Phaphot,Suraj,06-Aug-14,10
BEGUSARAI,447,Khudaband,Phaphot,Aadarsh,27-Sep-13,14
BEGUSARAI,448,Khudaband,Daulatpur,Maa,03-Sep-16,12
BEGUSARAI,449,Khudaband,Daulatpur,Soni,05-Sep-18,14
BEGUSARAI,450,Khudaband,Daulatpur,Ajmeri,09-Jul-16,11
BEGUSARAI,451,Khudaband,Meghaul,Kailash,02-Aug-16,10
BEGUSARAI,452,Khudaband,Daulatpur,Shivrani,20-Jul-16,14
BEGUSARAI,453,Khudaband,Daulatpur,Saraswati,12-Jul-16,11
BEGUSARAI,454,Khudaband,Daulatpur,Mahadev,07-Jul-16,13
BEGUSARAI,455,Khudaband,Daulatpur,Seeta,03-Jan-18,10
BEGUSARAI,456,Khudaband,Daulatpur,Kiran,08-Jul-16,12
BEGUSARAI,457,Khudaband,Daulatpur,Santoshi,08-Jul-16,13
BEGUSARAI,458,Khudaband,Daulatpur,Puja,22-Sep-17,11
BEGUSARAI,459,Khudaband,Daulatpur,Chandani,24-Jul-16,13
BEGUSARAI,460,Khudaband,Daulatpur,Ambika,05-Dec-15,15
BEGUSARAI,461,Khudaband,Bariarpur,Ravan,27-Sep-16,12
BEGUSARAI,462,Khudaband,Bariarpur,Anchal,01-Jul-16,10
BEGUSARAI,463,Khudaband,Phaphot,Parvati,14-Sep-15,11
BEGUSARAI,464,Khudaband,Meghaul,Abhilasha,11-Oct-16,11
BEGUSARAI,465,Khudaband,Phaphot,Bhawani,10-Oct-13,11
BEGUSARAI,466,Khudaband,Phaphot,Maa Jyoti,04-Sep-14,11
BEGUSARAI,467,Khudaband,Phaphot,Mausam,19-Jan-16,10
BEGUSARAI,468,Khudaband,Phaphot,Saraswati,05-Aug-14,10
BEGUSARAI,469,Khudaband,Phaphot,Guru,08-May-16,12
BEGUSARAI,470,Khudaband,Meghaul,Rajnikant,09-Sep-18,11
BEGUSARAI,471,Khudaband,Phaphot,Badal,11-Jan-16,10
BEGUSARAI,472,Khudaband,Phaphot,Yashoda,11-Dec-15,13
BEGUSARAI,473,Khudaband,Phaphot,Maa Sharda,09-Feb-16,11
BEGUSARAI,474,Khudaband,Phaphot,Meera,02-Mar-16,12
BEGUSARAI,475,Khudaband,Meghaul,Gaurav,21-Aug-17,13
BEGUSARAI,476,Khudaband,Phaphot,Deepa,06-Feb-16,10
BEGUSARAI,477,Khudaband,Phaphot,Gulshan,23-Feb-16,11
BEGUSARAI,478,Khudaband,Meghaul,Chhaya,04-Jul-19,11
BEGUSARAI,479,Khudaband,Phaphot,Eid,01-Dec-15,12
BEGUSARAI,480,Khudaband,Meghaul,Jeevan,20-Jul-19,11
BEGUSARAI,481,Khudaband,Phaphot,Vidya,05-Dec-15,13
BEGUSARAI,482,Khudaband,Phaphot,Maa Jwala,31-Mar-16,11
BEGUSARAI,483,Khudaband,Phaphot,Sangam,12-Dec-15,10
BEGUSARAI,484,Khudaband,Bedaulia,Savitri,01-Jul-16,10
BEGUSARAI,485,Khudaband,Malpur,Jeevan,16-Nov-19,15
BEGUSARAI,486,Khudaband,Matihani,Gaumata,14-Mar-14,12
BEGUSARAI,487,Khudaband,Meghaul,Payal,26-Jul-16,10
BEGUSARAI,488,Khudaband,Phaphot,Devi,29-Jul-15,11
BEGUSARAI,489,Khudaband,Meghaul,Jhansi,01-Jul-19,11
BEGUSARAI,490,Khudaband,Phaphot,Ganesh,09-Sep-15,14
BEGUSARAI,491,Khudaband,Phaphot,Maa Gayatri,10-Sep-15,11
BEGUSARAI,492,Khudaband,Meghaul,Mahadevi,25-Aug-16,11
BEGUSARAI,493,Khudaband,Phaphot,Prabhat,30-Mar-15,11
BEGUSARAI,494,Khudaband,Bedaulia,Amrita,05-May-16,13
BEGUSARAI,495,Khudaband,Bedaulia,Lakshmi,15-Aug-16,15
BEGUSARAI,496,Khudaband,Meghaul,Shakti,28-Mar-18,11
BEGUSARAI,497,Khudaband,Bedaulia,Ganesh,17-Feb-18,11
BEGUSARAI,498,Khudaband,Bedaulia,Annapurna,06-Oct-16,15
BEGUSARAI,499,Khudaband,Matihani,Gauri,07-Mar-15,10
BEGUSARAI,500,Khudaband,Phaphot,Shani,27-Jun-15,12
BEGUSARAI,501,Khudaband,Matihani,Mahadev,11-Mar-14,13
BEGUSARAI,502,Khudaband,Mirzapur,Suraj,14-Oct-15,10
BEGUSARAI,503,Khudaband,Meghaul,Kali,17-Aug-15,11
BEGUSARAI,504,Khudaband,Daulatpur,Sapna,02-Feb-16,12
BEGUSARAI,505,Khudaband,Daulatpur,Vidhata,03-Sep-16,12
BEGUSARAI,506,Khudaband,Khodawand,Nandani,16-Jun-20,14
BEGUSARAI,507,Khudaband,Meghaul,Shiv,16-Aug-15,12
BEGUSARAI,508,Khudaband,Mirzapur,Shankar,15-Sep-15,10
BEGUSARAI,509,Khudaband,Mirzapur,Gauri,14-Sep-15,10
BEGUSARAI,510,Khudaband,Mirzapur,Chameli,27-Jan-15,11
BEGUSARAI,511,Khudaband,Daulatpur,Ratrani,13-Sep-16,10
BEGUSARAI,512,Khudaband,Meghaul,Lakshmi,15-Aug-16,11
BEGUSARAI,513,Khudaband,Daulatpur,Archana,02-Sep-16,13
BEGUSARAI,514,Khudaband,Daulatpur,Shakti,17-Sep-16,13
BEGUSARAI,515,Khudaband,Meghaul,Kamal,03-Jul-15,10
BEGUSARAI,516,Khudaband,Phaphot,Naina,29-Sep-15,10
BEGUSARAI,517,Khudaband,Daulatpur,Khushi,09-Sep-16,15
BEGUSARAI,518,Khudaband,Daulatpur,Nisha,09-Sep-16,16
BEGUSARAI,519,Khudaband,Daulatpur,Thakur Baba,07-Sep-16,14
BEGUSARAI,520,Khudaband,Daulatpur,Maa Kali,11-Jul-16,11
BEGUSARAI,521,Khudaband,Malpur,Jai Shiv,23-Sep-15,11
BEGUSARAI,522,Khudaband,Malpur,Maa Lakshmi,03-Sep-15,11
BEGUSARAI,523,Khudaband,Malpur,Chanda Mama,18-Mar-16,10
BEGUSARAI,524,Khudaband,Malpur,Maa Kali,12-Sep-15,12
BEGUSARAI,525,Khudaband,Malpur,Maa Bhawani,07-Sep-15,12
BEGUSARAI,526,Khudaband,Malpur,Maa Durga,14-Sep-15,13
BEGUSARAI,527,Khudaband,Malpur,Maa Sharde,11-Mar-16,14
BEGUSARAI,528,Khudaband,Malpur,Asha,07-Feb-13,13
BEGUSARAI,529,Khudaband,Malpur,Maa Vaishnavi,08-Sep-15,11
BEGUSARAI,530,Khudaband,Malpur,Kali,27-Jun-15,11
BEGUSARAI,531,Khudaband,Malpur,Shobha,14-Feb-13,11
BEGUSARAI,532,Khudaband,Malpur,Anmol170720,17-Jul-15,13
BEGUSARAI,533,Khudaband,Daulatpur,Hanuman,05-Apr-16,12
BEGUSARAI,534,Khudaband,Daulatpur,Durga,07-Oct-15,13
BEGUSARAI,535,Khudaband,Daulatpur,Lakshmi,03-Dec-15,14
BEGUSARAI,536,Khudaband,Daulatpur,Saraswati 2,17-Nov-15,11
BEGUSARAI,537,Khudaband,Daulatpur,Minakshi,15-Nov-14,11
BEGUSARAI,538,Khudaband,Meghaul,Kalash,05-Jan-16,11
BEGUSARAI,539,Khudaband,Daulatpur,Saraswati,12-Oct-15,12
BEGUSARAI,540,Khudaband,Meghaul,Krishna,26-Jan-16,13
BEGUSARAI,541,Khudaband,Meghaul,Tulsi,31-Aug-15,10
BEGUSARAI,542,Khudaband,Khodawand,Ekta21092016,21-Sep-16,11
BEGUSARAI,543,Khudaband,Meghaul,Lakshmi,15-Dec-15,11
BEGUSARAI,544,Khudaband,Meghaul,Yamuna,31-Aug-15,11
BEGUSARAI,545,Khudaband,Meghaul,Deep,11-Jul-19,10
BEGUSARAI,546,Khudaband,Meghaul,Saraswati,25-Jan-16,10
BEGUSARAI,547,Khudaband,Meghaul,Durga,04-Feb-16,11
BEGUSARAI,548,Khudaband,Meghaul,Nayan,07-Feb-15,10
BEGUSARAI,549,Khudaband,Malpur,Mohit0506201,05-Jun-17,11
BEGUSARAI,550,Khudaband,Meghaul,Naman,07-Feb-15,11
BEGUSARAI,551,Khudaband,Meghaul,Santoshi,07-Mar-16,11
BEGUSARAI,552,Khudaband,Bariarpur,Sapna,05-Aug-16,11
BEGUSARAI,553,Khudaband,Bariarpur,Gudiya,27-Jul-16,10
BEGUSARAI,554,Khudaband,Khodawand,Satyam220920,22-Sep-16,10
BEGUSARAI,555,Khudaband,Khodawand,Maa,24-Sep-16,12
BEGUSARAI,556,Khudaband,Bedaulia,Deepa,22-Jul-16,10
BEGUSARAI,557,Khudaband,Khodawand,Arpan230920,23-Sep-16,11
BEGUSARAI,558,Khudaband,Khodawand,Gayatri,17-Feb-14,10
BEGUSARAI,559,Khudaband,Phaphot,Maa,20-Nov-14,11
BEGUSARAI,560,Khudaband,Khodawand,Parvati,18-Feb-14,10
BEGUSARAI,561,Khudaband,Khodawand,Satguru,13-Mar-14,10
BEGUSARAI,562,Khudaband,Khodawand,Mahi2803201,28-Mar-16,13
BEGUSARAI,563,Khudaband,Khodawand,Kartik131020,13-Oct-14,12
BEGUSARAI,564,Khudaband,Khodawand,Seeta1706202,17-Jun-20,12
BEGUSARAI,565,Khudaband,Phaphot,Rani,17-Jul-17,12
BEGUSARAI,566,Khudaband,Bedaulia,Ohm,16-Sep-17,12
BEGUSARAI,567,Khudaband,Khodawand,Akash,22-Mar-14,11
BEGUSARAI,568,Khudaband,Khodawand,Phulbati,25-Sep-16,10
BEGUSARAI,569,Khudaband,Khodawand,Ujala,26-Sep-16,10
BEGUSARAI,570,Khudaband,Khodawand,Shiv,20-Sep-16,13
BEGUSARAI,571,Khudaband,Khodawand,Jay mahadev,19-Sep-16,11
BEGUSARAI,572,Khudaband,Bariarpur,Ganesh,25-Jul-16,10
BEGUSARAI,573,Khudaband,Khodawand,Chanda,23-Dec-15,11
BEGUSARAI,574,Khudaband,Bariarpur,Ganga,27-Jul-16,11
BEGUSARAI,575,Khudaband,Bariarpur,Anjali,27-Jul-16,12
BEGUSARAI,576,Khudaband,Phaphot,Bhavya,14-Nov-19,11
BEGUSARAI,577,Khudaband,Bariarpur,Lakshman,26-Jul-16,10
BEGUSARAI,578,Khudaband,Bariarpur,Pushpa,22-Sep-16,10
BEGUSARAI,579,Khudaband,Bedaulia,Mala,19-Sep-14,16
BEGUSARAI,580,Khudaband,Bariarpur,Kabir2307201,23-Jul-16,10
BEGUSARAI,581,Khudaband,Phaphot,Gayatri,05-Sep-15,11
BEGUSARAI,582,Khudaband,Bariarpur,Kajal,25-Jul-16,10
BEGUSARAI,583,Khudaband,Phaphot,Jay Mangla,15-Jun-16,12
BEGUSARAI,584,Khudaband,Meghaul,Radha,15-Aug-15,10
BEGUSARAI,585,Khudaband,Bariarpur,Durga,23-Jul-16,10
BEGUSARAI,586,Khudaband,Bariarpur,Bhavani,24-Jul-16,12
BEGUSARAI,587,Khudaband,Phaphot,Maa,04-Mar-14,16
BEGUSARAI,588,Khudaband,Bariarpur,Punam240720,26-Jul-16,12
BEGUSARAI,589,Khudaband,Bariarpur,Anchal,26-Jul-16,11
BEGUSARAI,590,Khudaband,Meghaul,Kamla,29-Aug-15,12
BEGUSARAI,591,Khudaband,Bariarpur,Sohani,23-Mar-19,12
BEGUSARAI,592,Khudaband,Phaphot,Goswami1103,11-Mar-14,15
BEGUSARAI,593,Khudaband,Bariarpur,Dinbandhu,27-Mar-19,11
BEGUSARAI,594,Khudaband,Bariarpur,Maa Sharda,29-Jul-16,10
BEGUSARAI,595,Khudaband,Bariarpur,Jay,19-Oct-17,11
BEGUSARAI,596,Khudaband,Meghaul,Koshi,26-Aug-15,11
BEGUSARAI,597,Khudaband,Phaphot,Kamal10/04/2,10-Apr-14,15
BEGUSARAI,598,Khudaband,Phaphot,Bhola2503201,25-Mar-14,16
BEGUSARAI,599,Khudaband,Bariarpur,Saheli,28-Jul-16,11
BEGUSARAI,600,Khudaband,Phaphot,Kamla16/04/2,16-Apr-14,13
BEGUSARAI,601,Khudaband,Phaphot,Durga,12-Jan-14,11
BEGUSARAI,602,Khudaband,Phaphot,Bhawani 2,13-Nov-14,13
BEGUSARAI,603,Khudaband,Phaphot,Khushi,08-Mar-16,10
BEGUSARAI,604,Khudaband,Bariarpur,Kartikey,28-Jul-16,11
BEGUSARAI,605,Khudaband,Phaphot,Tulsi,14-Sep-15,11
BEGUSARAI,606,Khudaband,Bariarpur,Bhavani,02-Apr-14,13
BEGUSARAI,607,Khudaband,Phaphot,Maa,03-Mar-14,13
BEGUSARAI,608,Khudaband,Phaphot,Yamuna28/02,28-Feb-14,12
BEGUSARAI,609,Khudaband,Phaphot,Basanti,17-Mar-15,12
BEGUSARAI,610,Khudaband,Bariarpur,Gauri,06-Feb-16,10
BEGUSARAI,611,Khudaband,Bariarpur,Maa Kali,03-Oct-15,14
BEGUSARAI,612,Khudaband,Bariarpur,Radha,06-Jan-15,12
BEGUSARAI,613,Khudaband,Bariarpur,Maa Bhawani,04-Aug-14,13
BEGUSARAI,614,Khudaband,Bariarpur,Guru Maharaj,06-Aug-14,12
BEGUSARAI,615,Khudaband,Bariarpur,Aarti,13-Feb-15,14
BEGUSARAI,616,Khudaband,Bariarpur,Maa Santoshi,04-Aug-14,13
BEGUSARAI,617,Khudaband,Bariarpur,Maa Durga,31-Mar-14,14
BEGUSARAI,618,Khudaband,Bariarpur,Raushani,14-Mar-15,10
BEGUSARAI,619,Khudaband,Bariarpur,Balram,06-Nov-14,15
BEGUSARAI,620,Khudaband,Bariarpur,Phul,05-Oct-15,11
BEGUSARAI,621,Khudaband,Phaphot,Aarti,12-Sep-15,12
BEGUSARAI,622,Khudaband,Phaphot,Ganga,11-Sep-15,11
BEGUSARAI,623,Khudaband,Phaphot,Saraswati,10-Sep-15,13
BEGUSARAI,624,Khudaband,Bariarpur,Shiv,01-Oct-15,10
BEGUSARAI,625,Khudaband,Phaphot,Akbar,27-Jul-15,12
BEGUSARAI,626,Khudaband,Phaphot,Allah,27-Jul-15,11
BEGUSARAI,627,Khudaband,Phaphot,Komal,27-Jul-15,11
BEGUSARAI,628,Khudaband,Phaphot,Savila,27-Jul-15,10
BEGUSARAI,629,Khudaband,Phaphot,Nutan,20-Jul-15,10
BEGUSARAI,630,Khudaband,Phaphot,Shobha,27-Jan-17,10
BEGUSARAI,631,Khudaband,Phaphot,Jamuna,02-Oct-15,13
BEGUSARAI,632,Khudaband,Phaphot,Kiran,27-Apr-16,15
BEGUSARAI,633,Khudaband,Phaphot,Koshi,11-Sep-15,15
BEGUSARAI,634,Khudaband,Phaphot,Mata,29-Sep-16,10
BEGUSARAI,635,Khudaband,Phaphot,Ohm Sai,16-Nov-17,12
BEGUSARAI,636,Khudaband,Phaphot,Lal Gulab,06-Apr-16,12
BEGUSARAI,637,Khudaband,Bariarpur,Meetha,10-Aug-19,10
BEGUSARAI,638,Khudaband,Mirzapur,Seeta,14-Sep-15,11
BEGUSARAI,639,Khudaband,Mirzapur,Laxman,14-Sep-17,10
BEGUSARAI,640,Khudaband,Mirzapur,Kali,27-Sep-14,10
BEGUSARAI,641,Khudaband,Meghaul,Pukar,12-Jul-19,10
BEGUSARAI,642,Khudaband,Bara,Chaman,07-Dec-17,11
BEGUSARAI,643,Khudaband,Bariarpur,Maa Sharde,29-Jun-19,10
BEGUSARAI,644,Khudaband,Bara,Jyoti,26-Jul-16,10
BEGUSARAI,645,Khudaband,Bara,Ujala,27-Jun-16,10
BEGUSARAI,646,Khudaband,Bara,Bajrang,29-Jun-16,11
BEGUSARAI,647,Khudaband,Bara,Jaya,01-Jul-16,9
BEGUSARAI,648,Khudaband,Bara,Aman,28-Jun-16,13
BEGUSARAI,649,Khudaband,Bara,Bhawani,25-Jun-16,10
BEGUSARAI,650,Khudaband,Bara,Ganesh,15-Jul-16,10
BEGUSARAI,651,Khudaband,Mirzapur,Raj,01-Jul-19,11
BEGUSARAI,652,Khudaband,Bara,Mausami,25-Jun-16,12
BEGUSARAI,653,Khudaband,Khodawand,Anshu,08-Aug-15,14
BEGUSARAI,654,Khudaband,Khodawand,Suhani,24-Dec-15,11
BEGUSARAI,655,Khudaband,Khodawand,Kumkum01/0,01-Aug-15,12
BEGUSARAI,656,Khudaband,Khodawand,Seema,23-Jul-16,14
BEGUSARAI,657,Khudaband,Bariarpur,Santoshi,01-Mar-14,14
BEGUSARAI,658,Khudaband,Bariarpur,Sangam,04-Mar-14,14
BEGUSARAI,659,Khudaband,Bariarpur,Geet,19-Sep-19,13
BEGUSARAI,660,Khudaband,Bara,Neetu,26-Dec-17,10
BEGUSARAI,661,Khudaband,Tetrahi,Runa,20-Oct-19,13
BEGUSARAI,662,Khudaband,Phaphot,Matarani,02-Sep-16,14
BEGUSARAI,663,Khudaband,Phaphot,Sharde,11-Sep-15,11
BEGUSARAI,664,Khudaband,Bariarpur,Sangit,19-Feb-14,11
BEGUSARAI,665,Khudaband,Bariarpur,Maa Gayatri,28-Feb-14,14
BEGUSARAI,666,Khudaband,Bariarpur,Muskan,21-Feb-14,12
BEGUSARAI,667,Khudaband,Phaphot,Chhaya,02-Jan-16,11
BEGUSARAI,668,Khudaband,Phaphot,Vishnu,14-Sep-15,11
BEGUSARAI,669,Khudaband,Phaphot,Parvati,05-Mar-14,11
BEGUSARAI,670,Khudaband,Bara,Tulsi,05-Dec-17,10
BEGUSARAI,671,Khudaband,Bariarpur,Chandrama,02-Nov-17,12
BEGUSARAI,672,Khudaband,Bariarpur,Krishna,15-Feb-14,12
BEGUSARAI,673,Khudaband,Bariarpur,Maa Sharde,18-Aug-14,10
BEGUSARAI,674,Khudaband,Bariarpur,Ganesh,27-May-15,10
BEGUSARAI,675,Khudaband,Bariarpur,Chand,13-Dec-14,12
BEGUSARAI,676,Khudaband,Bariarpur,Bandhan,09-May-14,14
BEGUSARAI,677,Khudaband,Bariarpur,Fatima,07-May-14,14
BEGUSARAI,678,Khudaband,Bariarpur,Kamal,18-Mar-14,13
BEGUSARAI,679,Khudaband,Bariarpur,Halima,06-Mar-14,13
BEGUSARAI,680,Khudaband,Phaphot,Maa Santoshi,22-Aug-15,12
BEGUSARAI,681,Khudaband,Bariarpur,Mala,14-May-14,14
BEGUSARAI,682,Khudaband,Phaphot,Ganga,28-Feb-14,11
BEGUSARAI,683,Khudaband,Bariarpur,Gulab,19-Apr-14,13
BEGUSARAI,684,Khudaband,Bariarpur,Vishnu,18-Jun-15,11
BEGUSARAI,685,Khudaband,Bariarpur,Raushani,29-Mar-15,15
BEGUSARAI,686,Khudaband,Bariarpur,Punam,21-Sep-15,11
BEGUSARAI,687,Khudaband,Bariarpur,Suraj,28-Jul-15,11
BEGUSARAI,688,Khudaband,Bariarpur,Man,01-Jul-16,12
BEGUSARAI,689,Khudaband,Bariarpur,Heera,13-Jul-16,11
BEGUSARAI,690,Khudaband,Bariarpur,Ganpati,29-Mar-16,11
BEGUSARAI,691,Khudaband,Bariarpur,Pavan,01-Jan-16,10
BEGUSARAI,692,Khudaband,Bariarpur,Durgati20122,20-Dec-16,11
BEGUSARAI,693,Khudaband,Bariarpur,Vishnu,08-Jan-15,10
BEGUSARAI,694,Khudaband,Bariarpur,Adarsh,02-Apr-14,11
BEGUSARAI,695,Khudaband,Bariarpur,Parvati,11-Mar-15,13
BEGUSARAI,696,Khudaband,Bariarpur,Puja,06-Oct-15,10
BEGUSARAI,697,Khudaband,Bariarpur,Saraswati,16-Mar-15,11
BEGUSARAI,698,Khudaband,Bariarpur,Kuran,28-Dec-16,10
BEGUSARAI,699,Khudaband,Bariarpur,Chandan,15-Feb-16,12
BEGUSARAI,700,Khudaband,Bariarpur,Devi,02-May-16,12
BEGUSARAI,701,Khudaband,Bariarpur,Bebi,03-May-16,10
BEGUSARAI,702,Khudaband,Bariarpur,Deepak,03-May-16,10
BEGUSARAI,703,Khudaband,Bariarpur,Badal,02-May-16,10
BEGUSARAI,704,Khudaband,Bariarpur,Anar,20-Jul-16,11
BEGUSARAI,705,Khudaband,Bariarpur,Durga,29-Apr-15,10
BEGUSARAI,706,Khudaband,Phaphot,Chand,24-Dec-16,10
BEGUSARAI,707,Khudaband,Phaphot,Bhagwati,08-Sep-16,14
BEGUSARAI,708,Khudaband,Matihani,Radhe,07-Sep-18,13
BEGUSARAI,709,Khudaband,Daulatpur,Parvati,22-Nov-14,15
BEGUSARAI,710,Khudaband,Phaphot,Chayan,04-Sep-16,13
BEGUSARAI,711,Khudaband,Phaphot,Ohm,01-Dec-17,10
BEGUSARAI,712,Khudaband,Phaphot,Maa Radhe,01-Sep-16,10
