Searched Term,Searched Location,Name,Title,Location,Profile URL,Company Name,Company Website
creative director,New York,Robert Fremgen,Associate Creative Director,"New York, United States",https://www.adforum.com/talent/81795753-robert-fremgen,DeVito/Verdi,
creative director,New York,Paul Bernasconi,Creative Director / Founding Partner,"New York, United States",https://www.adforum.com/talent/38931-paul-bernasconi,Oasis Advertising,
creative director,New York,Jeff Shattuck,Group Creative Director,"New York, United States",https://www.adforum.com/talent/81788107-jeff-shattuck,gyro :,
creative director,New York,Rafael Campeao,Associate Creative Director,"New York, United States",https://www.adforum.com/talent/82329273-rafael-campeao,,
creative director,New York,Christopher Cannon,Associate Creative Director,"New York, United States",https://www.adforum.com/talent/81827973-christopher-cannon,BBDO New York,
creative director,New York,Armando Flores,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/81825547-armando-flores,Grey New York,
creative director,New York,Angelo Maia,Freelance Creative Director,"New York, United States",https://www.adforum.com/talent/81837863-angelo-maia,FCB New York,
creative director,New York,Steve Ohler,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/18147-steve-ohler,McCann Worldgroup,
creative director,New York,Toni Hess,Group Creative Director,"New York, United States",https://www.adforum.com/talent/41702836-toni-hess,FCB New York,
creative director,New York,Chris Rowson,Executive Creative Director,"New York, France",https://www.adforum.com/talent/81798193-chris-rowson,TBWA\Chiat\Day New York,http://www.tbwachiatdayny.com/
creative director,New York,Aaron Mosher,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/81822613-aaron-mosher,R/GA,
creative director,New York,Seth Fried,Group Creative Director,"New York, United States",https://www.adforum.com/talent/13215-seth-fried,MullenLowe U.S.,http://us.mullenlowe.com/
creative director,New York,RAY DEL SAVIO,Group Creative Director,"New York, United States",https://www.adforum.com/talent/81817265-ray-del-savio,VCCP,http://www.vccp.com
creative director,New York,Anna Karena,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/81837697-anna-karena,Wunderman,
creative director,New York,Michael Ian Kaye,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/81821944-michael-ian-kaye,Mother,
creative director,New York,Augustus Sung,Associate Creative Director,"New York, United States",https://www.adforum.com/talent/81855774-augustus-sung,R/GA,
creative director,New York,Pierre Du Plessis,Associate Creative Director,"New York, United States",https://www.adforum.com/talent/81837673-pierre-du-plessis,Wunderman,
creative director,New York,Shawn Kelly,"Executive Creative Director, Copywriting","New York, United States",https://www.adforum.com/talent/53291-shawn-kelly,MRM//McCann,
creative director,New York,Caleb Jensen,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/41701578-caleb-jensen,Wieden + Kennedy,
creative director,New York,Denise Zurilgen,Associate Creative Director,"New York, United States",https://www.adforum.com/talent/41702379-denise-zurilgen,Ogilvy Worldwide,http://www.ogilvy.com
creative director,New York,Palloma Quintale,Associate Creative Director - AD,"New York, United States",https://www.adforum.com/talent/82230856-palloma-quintale,,
creative director,New York,Israel Garber,MD/Executive Creative Director,"New York, United States",https://www.adforum.com/talent/41701559-israel-garber,Havas New York,http://nyc.havas.com/havas-new-york/
creative director,New York,Nik Studzinksi,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/81775146-nik-studzinksi,Droga5,
creative director,New York,Pamela Kim,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/81829342-pamela-kim,Havas New York,http://nyc.havas.com/havas-new-york/
creative director,New York,Vicky Wetterer,Associate Creative Director,"New York, United States",https://www.adforum.com/talent/81789066-vicky-wetterer,True North  Inc.,
creative director,New York,Isaac Silverglate,Group Executive Creative Director,"New York, United States",https://www.adforum.com/talent/6696534-isaac-silverglate,R/GA,
creative director,New York,Matt Hock,Associate Creative Director,"New York, United States",https://www.adforum.com/talent/41705931-matt-hock,Havas New York,http://nyc.havas.com/havas-new-york/
creative director,New York,Can Misirlioglu,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/66876-can-misirlioglu,Havas New York,http://nyc.havas.com/havas-new-york/
creative director,New York,Fabio Seidl,Group Creative Director,"New York, United States",https://www.adforum.com/talent/65506-fabio-seidl,Africa,
creative director,New York,Paul Cohen (AMV),Executive Creative Director,"New York, United States",https://www.adforum.com/talent/41700342-paul-cohen-amv,adam&eveDDB,
creative director,New York,Bruno Acanfora,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/6697796-bruno-acanfora,GUT,
creative director,New York,Geoff Bentz,Group Creative Director,"New York, United States",https://www.adforum.com/talent/81781446-geoff-bentz,McCann New York,
creative director,New York,Jason McCann,"Creative Director, Interactive","New York, United States",https://www.adforum.com/talent/68997148-jason-mccann,,
creative director,New York,Alan Vladusic,Creative Director/ Art Director,"New York, United States",https://www.adforum.com/talent/53924-alan-vladusic,Y&R New York,
creative director,New York,Brian Musich,Digital Creative Director,"New York, United States",https://www.adforum.com/talent/41702148-brian-musich,Y&R New York and VML New York,
creative director,New York,John Caruso,"Partner, Creative Director","New York, United States",https://www.adforum.com/talent/80877004-john-caruso,Magnani Caruso Dutton,
creative director,New York,Jeremy Filgate,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/53688-jeremy-filgate,Publicis New York,
creative director,New York,Tom McDonnell,Associate Creative Director,"New York, United States",https://www.adforum.com/talent/41698263-tom-mcdonnell,DDB New York,
creative director,New York,Brad Hall,Associate Creative Director,"New York, United States",https://www.adforum.com/talent/81779307-brad-hall,AKQA,
creative director,New York,Jesse Potack,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/6697582-jesse-potack,MRM//McCann,
creative director,New York,Stephen Fritz,"Principal, Creative Director","New York, United States",https://www.adforum.com/talent/6697640-stephen-fritz,,
creative director,New York,Tracy  Brennan Conte,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/81779193-tracy-brennan-conte,,
creative director,New York,Mike Long,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/41700001-mike-long,FCB West,
creative director,New York,Danny Gregory,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/41697277-danny-gregory,dentsuMB,
creative director,New York,Joel kuntz,Associate Creative Director,"New York, United States",https://www.adforum.com/talent/41705037-joel-kuntz,RMG Connect,
creative director,New York,Greg Gunn,Production Company Creative Director,"New York, United States",https://www.adforum.com/talent/41705138-greg-gunn,SpotCo,
creative director,New York,Dinesh Kapoor,Group Creative Director,"New York, United States",https://www.adforum.com/talent/64964-dinesh-kapoor,Ogilvy New York,http://ogilvy.com
creative director,New York,Paul Bartow,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/41700659-paul-bartow,BBDO New York,
creative director,New York,Mirco Pasqualini,Associate Creative Director,"New York, United States",https://www.adforum.com/talent/81779117-mirco-pasqualini,R/GA,
creative director,New York,Allison Baker,"VP, Creative Director","New York, United States",https://www.adforum.com/talent/82297440-allison-baker,BBDO New York,
creative director,New York,Chris Curry,Group Creative Director,"New York, United States",https://www.adforum.com/talent/13157-chris-curry,Ogilvy Worldwide,http://www.ogilvy.com
creative director,New York,Jane Rubin,"Owner, Executive Creative Director","New York, United States",https://www.adforum.com/talent/82294910-jane-rubin,,
creative director,New York,Jon Sayegh,Group Creative Director,"New York, United States",https://www.adforum.com/talent/81769132-jon-sayegh,Grey New York,
creative director,New York,Jordan Kramer,Group Creative Director,"New York, United States",https://www.adforum.com/talent/41700318-jordan-kramer,McCann Worldgroup Sp. z o.o.,
creative director,New York,Ted Tsandes,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/64267-ted-tsandes,McCann Worldgroup,
creative director,New York,Mike Yapp,"EVP, National Creative Director","New York, United States",https://www.adforum.com/talent/55456-mike-yapp,Carat Interactive,
creative director,New York,Alan Braunstein,Group Creative Director,"New York, United States",https://www.adforum.com/talent/20301-alan-braunstein,Grey New York,
creative director,New York,Chris Wall,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/13152-chris-wall,Ogilvy UK,http://www.ogilvy.co.uk
creative director,New York,Steve St. Clair,SVP/ Creative Director,"New York, United States",https://www.adforum.com/talent/488-steve-st-clair,,
creative director,New York,Scott Schindler,SVP Creative Director,"New York, United States",https://www.adforum.com/talent/20793-scott-schindler,Deutsch NY,
creative director,New York,Kash Sree,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/17065-kash-sree,the community,
creative director,New York,Scott Jones,Associate Creative Director (ART),"New York, United States",https://www.adforum.com/talent/11620-scott-jones,ENGINE,
creative director,New York,Murilo Battistella,Associate Creative Director,"New York, United States",https://www.adforum.com/talent/82295949-murilo-battistella,FCB Health Brasil,
creative director,New York,Eric Jannon,VP Executive Creative Director,"New York, United States",https://www.adforum.com/talent/13661-eric-jannon,BOND,
creative director,New York,Christina Antonopoulos,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/81878091-christina-antonopoulos,,
creative director,New York,Jon Ip,executive creative director,"New York, China",https://www.adforum.com/talent/81837755-jon-ip,,
creative director,New York,Jamie Pelino,Associate Creative Director,"New York, United States",https://www.adforum.com/talent/484-jamie-pelino,,
creative director,New York,Dean Hacohen,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/13841-dean-hacohen,MullenLowe U.S.,http://us.mullenlowe.com/
creative director,New York,Garry McKinley,"SVP, Assoc. Creative Director","New York, United States",https://www.adforum.com/talent/166-garry-mckinley,MARC USA / New York,
creative director,New York,Andy Baron,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/81855699-andy-baron,Turner Duckworth,
creative director,New York,Arturo Diaz,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/81853561-arturo-diaz,Razorfish,
creative director,New York,Dave Arnold,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/81851856-dave-arnold,Pereira O'Dell,
creative director,New York,Dave Gibson,"Creative Director, Copywriter","New York, United States",https://www.adforum.com/talent/41710329-dave-gibson,The Martin Agency,
creative director,New York,Daniel Marum,Post Creative Director / TD,"New York, United States",https://www.adforum.com/talent/41709985-daniel-marum,Crispin Porter + Bogusky,
creative director,New York,Lea Ladera,Group Creative Director/Art Director,"New York, United States",https://www.adforum.com/talent/81876723-lea-ladera,DDB New York,
creative director,New York,Kevin Roddy,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/13109-kevin-roddy,Publicis Seattle,
creative director,New York,Lucas Ribeiro,Associate Creative Director,"New York, United States",https://www.adforum.com/talent/82298608-lucas-ribeiro,McCann New York,
creative director,New York,Randy Saitta,Partner / Executive Creative Director,"New York, United States",https://www.adforum.com/talent/13053-randy-saitta,Merkley+Partners,
creative director,New York,Kieran Antill,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/41703495-kieran-antill,J. Walter Thompson Melbourne,
creative director,New York,Stuart Harricks,Group Creative Director,"New York, United States",https://www.adforum.com/talent/6696600-stuart-harricks,Y&R New York,
creative director,New York,Shelagh D'Arcy-Hinds,Founder/Chief Creative Director,"New York, United States",https://www.adforum.com/talent/70620-shelagh-darcy-hinds,,
creative director,New York,Dave Hodge,Music Creative Director,"New York, United States",https://www.adforum.com/talent/81781143-dave-hodge,DENTSU CREATIVE,
creative director,New York,Gary Rozanski,Group Creative Director,"New York, United States",https://www.adforum.com/talent/43620-gary-rozanski,Arnold Worldwide NY,http://www.arnoldworldwide.com
creative director,New York,Nick Ace,"Creative Director, Brand Exorcist","New York, United States",https://www.adforum.com/talent/81878098-nick-ace,Collins,
creative director,New York,alberto baccari,Creative Director and Strategist,"New York, United States",https://www.adforum.com/talent/81873721-alberto-baccari,,
creative director,New York,Mary Olson,Executive National Creative Director,"New York, United States",https://www.adforum.com/talent/68997066-mary-olson,J. Walter Thompson New York,http://www.jwt.com/newyork
creative director,New York,Roald van Wyk,Group Creative Director,"New York, United States",https://www.adforum.com/talent/41709904-roald-van-wyk,FCB Worldwide,
creative director,New York,Dan Triechel,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/6695998-dan-triechel,Team One,
creative director,New York,Laura Varn,Creative Director / Partner,"New York, United States",https://www.adforum.com/talent/47217029-laura-varn,,
creative director,New York,Stephen Nesle,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/41700112-stephen-nesle,Deutsch NY,
creative director,New York,Tom Webster,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/41707735-tom-webster,Mother,
creative director,New York,Mike Devlin,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/70098-mike-devlin,FCB Health,
creative director,New York,Stefan Danielski,Associate Creative Director,"New York, United States",https://www.adforum.com/talent/68997189-stefan-danielski,,
creative director,New York,Pamela Jones,Associate Creative Director,"New York, United States",https://www.adforum.com/talent/41708454-pamela-jones,TBWA\Chiat\Day New York,http://www.tbwachiatdayny.com/
creative director,New York,Richard Christenson,"Founder, Creative Director","New York, United States",https://www.adforum.com/talent/41708841-richard-christenson,Chandelier Creative,
creative director,New York,Bill Whitney,Associate Creative Director,"New York, United States",https://www.adforum.com/talent/8363-bill-whitney,RAPP Worldwide,http://www.RAPP.com
creative director,New York,Matthew McFerrin,Group Creative Director,"New York, United States",https://www.adforum.com/talent/41709741-matthew-mcferrin,Translation,
creative director,New York,Jeremy Pippenger,Group Creative Directors,"New York, United States",https://www.adforum.com/talent/41705793-jeremy-pippenger,McCann Worldgroup,
creative director,New York,Ron Castaldo,Associate Creative Director,"New York, United States",https://www.adforum.com/talent/41707562-ron-castaldo,TBWA\Chiat\Day New York,http://www.tbwachiatdayny.com/
creative director,New York,Suzanne Westre,Associate Creative Director,"New York, United States",https://www.adforum.com/talent/5035-suzanne-westre,Ogilvy Worldwide,http://www.ogilvy.com
creative director,New York,Tom McCullough,VFX Creative Director / sr. Flame Artist,"New York, United States",https://www.adforum.com/talent/41706257-tom-mccullough,adam&eveNYC,
creative director,New York,Mark Fina,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/41713648-mark-fina,Spring Studios,
creative director,New York,Roberta Totaro,Creative Director,"New York, United States",https://www.adforum.com/talent/82329745-roberta-totaro,Grey New York,
creative director,New York,Michael Craven,"Creative Director, Copywriter","New York, United States",https://www.adforum.com/talent/81769456-michael-craven,Saatchi & Saatchi NY,
creative director,New York,Kristian Merc,Post Creative Director,"New York, United States",https://www.adforum.com/talent/41711185-kristian-merc,BBDO New York,
creative director,New York,Alex Loomis,Associate Creative Director,"New York, United States",https://www.adforum.com/talent/41713501-alex-loomis,BBDO New York,
creative director,New York,Noel Hamilton,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/81810560-noel-hamilton,Neverland,
creative director,New York,Justin Ebert,Group Creative Director,"New York, United States",https://www.adforum.com/talent/41712818-justin-ebert,VML,
creative director,New York,Stephen Rutterford,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/41710995-stephen-rutterford,The Brooklyn Brothers,
creative director,New York,Doug Behm,Group Creative Director,"New York, United States",https://www.adforum.com/talent/41705612-doug-behm,dentsuMB,
creative director,New York,Haydn Morris,Global Executive Creative Director,"New York, United States",https://www.adforum.com/talent/23369-haydn-morris,dentsuMB,
creative director,New York,Della Mathew,Group Creative Director,"New York, United States",https://www.adforum.com/talent/28352-della-mathew,Ogilvy Worldwide,http://www.ogilvy.com
creative director,New York,Ivar Rodriguez,Associate Creative Director,"New York, United States",https://www.adforum.com/talent/41713186-ivar-rodriguez,Adrenalina,
creative director,New York,Joaquin Garcia,Creative Director,"New York, United States",https://www.adforum.com/talent/81853565-joaquin-garcia,Razorfish,
creative director,New York,Chip Rich,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/41712152-chip-rich,Deutsch NY,
creative director,New York,Joao Unzer,Associate Creative Director,"New York, United States",https://www.adforum.com/talent/81805131-joao-unzer,BBDO New York,
creative director,New York,Grace Chu,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/41713345-grace-chu,Badger & Winters,
creative director,New York,Klaus  Heesch,Digital Creative director,"New York, United States",https://www.adforum.com/talent/81805009-klaus-heesch,,
creative director,New York,Karyn Pascoe,Group Creative Director,"New York, United States",https://www.adforum.com/talent/81804157-karyn-pascoe,Deutsch NY,
creative director,New York,Megan Fullagar,Creative Director,"New York, United States",https://www.adforum.com/talent/81856329-megan-fullagar,City College - Branding and Integrated Communications Program,
creative director,New York,Warren Eakins,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/81774615-warren-eakins,dentsuMB,
creative director,New York,Laurie Hollar,Creative Director,"New York, United States",https://www.adforum.com/talent/81853856-laurie-hollar,Firstborn,
creative director,New York,Marilyn Yanowitch,Executive VP & Executive Creative Director,"New York, United States",https://www.adforum.com/talent/1831-marilyn-yanowitch,,
creative director,New York,Jason Elm,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/28340-jason-elm,BBH New York,
creative director,New York,Ed Wise,Executive VP & Creative Director,"New York, United States",https://www.adforum.com/talent/1571-ed-wise,,
creative director,New York,Matt Mulvey,Group Creative Director,"New York, United States",https://www.adforum.com/talent/41712628-matt-mulvey,Wieden + Kennedy,
creative director,New York,Ash Tavassoli,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/41712490-ash-tavassoli,BBDO West,
creative director,New York,Scott Galbraith,Creative Director,"New York, United States",https://www.adforum.com/talent/81856095-scott-galbraith,Havas New York,http://nyc.havas.com/havas-new-york/
creative director,New York,Stewart Krull,"EVP, Executive Creative Director","New York, United States",https://www.adforum.com/talent/22063-stewart-krull,Ogilvy Worldwide,http://www.ogilvy.com
creative director,New York,Martin Schneider,Associate Creative Director,"New York, United States",https://www.adforum.com/talent/68997190-martin-schneider,,
creative director,New York,Darren Wright,Joint Executive Creative Director,"New York, United States",https://www.adforum.com/talent/21506-darren-wright,Clemenger BBDO Sydney,
creative director,New York,James Caporimo,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/23689-james-caporimo,Y&R New York,
creative director,New York,Peter Unger,Associate Creative Director,"New York, United States",https://www.adforum.com/talent/41707819-peter-unger,R/GA,
creative director,New York,Mark McDowell,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/11890-mark-mcdowell,,
creative director,New York,David Keener,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/26629-david-keener,Luminant Worldwide Corporation,
creative director,New York,Saskia Mossel,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/21436-saskia-mossel,FCB New York,
creative director,New York,Jackie Leak,Group Creative Director,"New York, United States",https://www.adforum.com/talent/41714599-jackie-leak,Ogilvy Worldwide,http://www.ogilvy.com
creative director,New York,Jerry Della Femina,Chairman/Executive Creative Director,"New York, United States",https://www.adforum.com/talent/47217077-jerry-della-femina,Della Femina Rothschild Jeary & Partners,
creative director,New York,Jim Ritterhoff,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/20171-jim-ritterhoff,The Lord Group,
creative director,New York,Ariella Halperin,Founder & Creative Director,"New York, United States",https://www.adforum.com/talent/82297369-ariella-halperin,,
creative director,New York,Simon Bowden,Group Creative Director,"New York, United States",https://www.adforum.com/talent/19477-simon-bowden,Deutsch NY,
creative director,New York,Lauren Naima,EVP Group Creative Director,"New York, United States",https://www.adforum.com/talent/81842261-lauren-naima,FCB Health,
creative director,New York,Mike Pierantozzi,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/81844659-mike-pierantozzi,Saatchi & Saatchi NY,
creative director,New York,JC Parker,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/19304-jc-parker,Grey New York,
creative director,New York,Todd Brusnighan,Group Creative Director,"New York, United States",https://www.adforum.com/talent/41714594-todd-brusnighan,VMLY&R Chicago,
creative director,New York,Dave Clemens,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/19183-dave-clemens,TAXI New York,
creative director,New York,Eric Segal,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/81772594-eric-segal,Anomaly,
creative director,New York,Karen Short,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/81809433-karen-short,Droga5,
creative director,New York,Craig Cimmino,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/81841244-craig-cimmino,dentsuMB,
creative director,New York,Andrew Granelli,"Creative Director, VFX Artist/Supervisor","New York, United States",https://www.adforum.com/talent/81841220-andrew-granelli,Saatchi & Saatchi NY,
creative director,New York,Mike Motch,Associate Creative Director,"New York, United States",https://www.adforum.com/talent/81841028-mike-motch,BBDO New York,
creative director,New York,Jan Zlotnick,Pres / Strategic & Creative Director,"New York, United States",https://www.adforum.com/talent/11548-jan-zlotnick,,
creative director,New York,Patricia Clarke,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/81776161-patricia-clarke,Publicis Modem & Dialog New York,
creative director,New York,Karen McIntyre,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/28362-karen-mcintyre,"Gotham, Inc.",
creative director,New York,Chad Leitz,Group Creative Director,"New York, United States",https://www.adforum.com/talent/81772190-chad-leitz,ARGONAUT,
creative director,New York,Michelina Pagano,Group Creative Director,"New York, United States",https://www.adforum.com/talent/22390-michelina-pagano,"D'Arcy, Inc.",
creative director,New York,Kristen Kulenych,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/26443-kristen-kulenych,Luminant Worldwide Corporation,
creative director,New York,Jay Zasa,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/27511-jay-zasa,R/GA,
creative director,New York,Mark Schöller,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/81842956-mark-scholler,We Are Unlimited,
creative director,New York,Chapin Clark,Executive Creative Director/Copywriter,"New York, United States",https://www.adforum.com/talent/81779115-chapin-clark,R/GA,
creative director,New York,Michael Pierantozzi,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/81779709-michael-pierantozzi,TAXI New York,
creative director,New York,Line Johnsen,Associate Creative Director,"New York, United States",https://www.adforum.com/talent/81842742-line-johnsen,Belong Agency,
creative director,New York,Jeff Maerov,Group Creative Director,"New York, United States",https://www.adforum.com/talent/26277-jeff-maerov,FCB Worldwide,
creative director,New York,Juan Pablo Alvarado,Chief Creative Director,"New York, United States",https://www.adforum.com/talent/81808783-juan-pablo-alvarado,Wunderman,
creative director,New York,Mach Arom,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/26203-mach-arom,FCB New York,
creative director,New York,Lauren Cohen,"EVP, Executive Creative Director","New York, United States",https://www.adforum.com/talent/26809-lauren-cohen,BBDO New York,
creative director,New York,Chad O'Connell,Associate Creative Director,"New York, United States",https://www.adforum.com/talent/81794016-chad-oconnell,Swift,
creative director,New York,Mike Giepert,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/81808694-mike-giepert,,
creative director,New York,Steve Wilkes,Associate Creative Director,"New York, United States",https://www.adforum.com/talent/81769368-steve-wilkes,Tribal Worldwide,
creative director,New York,Al Patton,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/81779076-al-patton,Dagger,
creative director,New York,Rob Barbato,Sound Creative Director,"New York, United States",https://www.adforum.com/talent/81793385-rob-barbato,Wonderful,
creative director,New York,Joanne Scannello,Group Creative Director,"New York, United States",https://www.adforum.com/talent/81789505-joanne-scannello,Deutsch NY,
creative director,New York,Thiago Carvalho,Group Creative Director,"New York, United States",https://www.adforum.com/talent/62332-thiago-carvalho,F/Nazca Saatchi & Saatchi Publicidade Ltda.,
creative director,New York,Brian Deaver,Group Creative Director,"New York, United States",https://www.adforum.com/talent/81769065-brian-deaver,McCann Worldgroup,
creative director,New York,Katie Jensen,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/81770978-katie-jensen,DDB New York,
creative director,New York,Brent Weldon,Associate Creative Director,"New York, United States",https://www.adforum.com/talent/81794410-brent-weldon,Barbarian,
creative director,New York,Thomas Shim,Creative Director / Strategist,"New York, United States",https://www.adforum.com/talent/81768769-thomas-shim,,
creative director,New York,Josh Grossberg,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/81767925-josh-grossberg,McCann Health,
creative director,New York,Elizabeth Maertens,Associate Creative Director,"New York, United States",https://www.adforum.com/talent/51645-elizabeth-maertens,Deutsch NY,
creative director,New York,Gary Baker,Associate Creative Director,"New York, United States",https://www.adforum.com/talent/81841654-gary-baker,Y&R New York and VML New York,
creative director,New York,David Yenkelewitz,Group Creative Director,"New York, United States",https://www.adforum.com/talent/81837898-david-yenkelewitz,360i,
creative director,New York,Hannah Fishman,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/81841368-hannah-fishman,Grey New York,
creative director,New York,David Feikens,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/48616-david-feikens,Wunderman,
creative director,New York,Jarrod Ballou,Associate Creative Director,"New York, United States",https://www.adforum.com/talent/81789428-jarrod-ballou,True North  Inc.,
creative director,New York,Daniel Mailliard,Group Creative Director,"New York, United States",https://www.adforum.com/talent/81790564-daniel-mailliard,McCann Health,
creative director,New York,Matt Lester,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/53209-matt-lester,McCann Worldgroup,
creative director,New York,Chad Baker,"SVP, Group Creative Director","New York, United States",https://www.adforum.com/talent/81791137-chad-baker,McCann New York,
creative director,New York,Ron Lewis,Group Creative Director,"New York, United States",https://www.adforum.com/talent/81837689-ron-lewis,Grey New York,
creative director,New York,Tara Lawall,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/81840233-tara-lawall,Droga5,
creative director,New York,Michael DeJesus,"VP, Associate Creative Director","New York, United States",https://www.adforum.com/talent/81888889-michael-dejesus,Havas Chicago,http://chi.havas.com/
creative director,New York,Joe Petruccio,Group Creative Director - Art,"New York, United States",https://www.adforum.com/talent/41376-joe-petruccio,Saatchi & Saatchi NY,
creative director,New York,Dallas Itzen,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/39749-dallas-itzen,Deutsch NY,
creative director,New York,Nate Virnig,"Creative Director, Copywriter","New York, United States",https://www.adforum.com/talent/81799514-nate-virnig,72andSunny,
creative director,New York,Todd Sines,Director | Executive Creative Director,"New York, United States",https://www.adforum.com/talent/82280727-todd-sines,,
creative director,New York,Rich Russo,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/46756-rich-russo,FCB New York,
creative director,New York,David Lewis Kennedy,"Creative Director, Writer","New York, United States",https://www.adforum.com/talent/40823-david-lewis-kennedy,Untitled Worldwide,
creative director,New York,Marcos Ribeiro,Regional Executive Creative Director,"New York, United States",https://www.adforum.com/talent/81788494-marcos-ribeiro,.,
creative director,New York,Mark Wegworth,"Creative Director, Copywriter","New York, United States",https://www.adforum.com/talent/40001-mark-wegworth,We Are Unlimited,
creative director,New York,Caio Fernando Favero Batista,"VP, Creative Director","New York, United States",https://www.adforum.com/talent/82290839-caio-fernando-favero-batista,,
creative director,New York,German Rivera Hudders,Associate Creative Director,"New York, United States",https://www.adforum.com/talent/81840234-german-rivera-hudders,LOLA MullenLowe,http://lola-mullenlowe.com/
creative director,New York,George Decker,Group Creative Director,"New York, United States",https://www.adforum.com/talent/81835640-george-decker,Deutsch NY,
creative director,New York,Virgilio Santos,"Creative Director, Data Visualization","New York, United States",https://www.adforum.com/talent/81834724-virgilio-santos,R/GA,
creative director,New York,Thomas Weingard,Group Creative Director,"New York, United States",https://www.adforum.com/talent/81824111-thomas-weingard,McCann New York,
creative director,New York,Shu Zheng Li,"Creative Director, Data Visualization","New York, United States",https://www.adforum.com/talent/81834723-shu-zheng-li,R/GA,
creative director,New York,Xavier Gallego,Associate Creative Director,"New York, United States",https://www.adforum.com/talent/81826148-xavier-gallego,R/GA,
creative director,New York,Mark Sitely,"Executive Creative Director, Production","New York, United States",https://www.adforum.com/talent/60423-mark-sitely,,
creative director,New York,Nick Klinkert,Group Creative Director,"New York, United States",https://www.adforum.com/talent/67741-nick-klinkert,Droga5,
creative director,New York,Michael Paterson,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/70845-michael-paterson,Ogilvy Worldwide,http://www.ogilvy.com
creative director,New York,John Fawcett,Worldwide Creative Director,"New York, United States",https://www.adforum.com/talent/12587-john-fawcett,"Bates North America, New York",
creative director,New York,Don Schneider,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/13080-don-schneider,BBDO New York,
